fold,phase,epoch,phase_epoch,train_loss,train_aux_loss,val_loss,val_img_mae_overall,val_img_mae_CaOx,val_img_mae_CHP,val_img_mae_UA,val_img_mae_MAP,val_img_mae_CYS,val_img_mae_OTH,val_img_dominant_acc,val_img_aitchison,val_stone_mae_overall,val_stone_mae_CaOx,val_stone_mae_CHP,val_stone_mae_UA,val_stone_mae_MAP,val_stone_mae_CYS,val_stone_mae_OTH,val_stone_dominant_acc,val_stone_aitchison,seconds
0,finetune,11,6,0.3061575964439747,0.23055890562922454,0.7927443465671024,0.11426874250173569,0.24477142095565796,0.17185480892658234,0.0738513246178627,0.0382109060883522,0.08465845882892609,0.07226556539535522,0.7117117117117117,11.01242733001709,0.10953880101442337,0.2337079495191574,0.15931916236877441,0.0738513246178627,0.0382109060883522,0.08030462265014648,0.07183883339166641,0.7297297297297297,11.010843276977539,143.9
0,finetune,12,7,0.2425254977026651,0.20314613656942235,0.7963520965060672,0.11462344974279404,0.24668072164058685,0.19696973264217377,0.0727735385298729,0.037540171295404434,0.07780902087688446,0.05596745014190674,0.7117117117117117,11.032312393188477,0.11152266710996628,0.2394958734512329,0.19209162890911102,0.07091303169727325,0.03754016384482384,0.0731278732419014,0.05596745386719704,0.7567567567567568,10.924593925476074,151.0
0,finetune,13,8,0.21729163250257802,0.1966637953769329,0.8925500324180534,0.12657806277275085,0.2701735198497772,0.19944876432418823,0.06773656606674194,0.043146099895238876,0.07923762500286102,0.09972578287124634,0.6486486486486487,11.17844295501709,0.12294080853462219,0.266351580619812,0.18706068396568298,0.06687615066766739,0.04314609616994858,0.07448457926511765,0.09972576797008514,0.6486486486486487,11.098013877868652,146.4
0,finetune,14,9,0.20687691486159035,0.17715714747129485,0.800304119651382,0.10685620456933975,0.22326147556304932,0.161368265748024,0.08466823399066925,0.0403720997273922,0.07304450869560242,0.05842270702123642,0.7027027027027027,10.79330825805664,0.10381251573562622,0.2174413800239563,0.15159279108047485,0.08200163394212723,0.0403720960021019,0.07304451614618301,0.05842269957065582,0.7297297297297297,10.789645195007324,140.7
0,finetune,15,10,0.17603637160256852,0.15745040005029634,0.7518073529810518,0.10152284055948257,0.21179156005382538,0.16259770095348358,0.0665658563375473,0.039113231003284454,0.07146637886762619,0.05760234594345093,0.7207207207207207,10.52224349975586,0.09949680417776108,0.20659975707530975,0.15726009011268616,0.06537089496850967,0.03868134319782257,0.07146639376878738,0.05760233476758003,0.8108108108108109,10.611296653747559,140.4
0,finetune,16,11,0.16256313753682514,0.14090282085329986,0.8405409992278159,0.10309716314077377,0.21140199899673462,0.15331847965717316,0.09109284728765488,0.04056849330663681,0.07566164433956146,0.04653949290513992,0.7027027027027027,10.68517780303955,0.10039153695106506,0.2082696110010147,0.1428564339876175,0.08845357596874237,0.04056849703192711,0.07566164433956146,0.04653949663043022,0.7027027027027027,10.803262710571289,144.4
0,finetune,17,12,0.15281036738739456,0.13707065332767576,0.8392285264290131,0.1023365929722786,0.2077854722738266,0.16209924221038818,0.08649863302707672,0.04499264061450958,0.05964892730116844,0.05299465358257294,0.7117117117117117,10.517829895019531,0.10027462244033813,0.1994401067495346,0.1591801792383194,0.08539122343063354,0.04499262943863869,0.05964893102645874,0.05299465358257294,0.7837837837837838,10.580187797546387,144.7
0,finetune,18,13,0.15223051974939744,0.12683631978755774,0.8342052483343864,0.09696155041456223,0.1924600750207901,0.12696194648742676,0.08724261820316315,0.04159718006849289,0.08504138141870499,0.04846606403589249,0.7297297297297297,10.371502876281738,0.09483900666236877,0.18479347229003906,0.1221362054347992,0.08699976652860641,0.04159718006849289,0.08504138886928558,0.04846605286002159,0.7297297297297297,10.560511589050293,146.3
0,finetune,19,14,0.15567434097445287,0.13866947321004647,0.8281116023793951,0.10716486722230911,0.22673776745796204,0.1657407432794571,0.0743301659822464,0.04374963417649269,0.07726258784532547,0.05516835302114487,0.7117117117117117,10.556425094604492,0.10513172298669815,0.22673772275447845,0.15735740959644318,0.07051464170217514,0.04374964162707329,0.07726260274648666,0.05516834557056427,0.7027027027027027,10.598222732543945,139.7
0,finetune,20,15,0.14639821343643722,0.12330003893652627,0.8879106807279157,0.09329896420240402,0.2069118618965149,0.13852688670158386,0.07880289852619171,0.035276561975479126,0.05190331116318703,0.048372186720371246,0.7477477477477478,10.287036895751953,0.09066178649663925,0.19984720647335052,0.13348914682865143,0.07508231699466705,0.03527656942605972,0.05190331116318703,0.04837217926979065,0.8108108108108109,10.331615447998047,141.0
0,finetune,21,16,0.122831583854764,0.11737514082775559,0.922198779411144,0.09685945510864258,0.2129652351140976,0.17356309294700623,0.055075809359550476,0.03274767845869064,0.057867422699928284,0.04893750697374344,0.7207207207207207,10.123885154724121,0.09578413516283035,0.21033036708831787,0.17171543836593628,0.05310636758804321,0.03274767845869064,0.05786743760108948,0.04893750324845314,0.7837837837837838,10.235284805297852,148.4
0,finetune,22,17,0.11800555687311083,0.09439506024815315,0.9716804258458249,0.0974116250872612,0.21092739701271057,0.18064825236797333,0.060360684990882874,0.030066948384046555,0.059553444385528564,0.04291301593184471,0.7117117117117117,10.036778450012207,0.09543759375810623,0.20820078253746033,0.1744208186864853,0.057773299515247345,0.030066944658756256,0.059250734746456146,0.04291301220655441,0.7027027027027027,10.210501670837402,145.7
