stone_id,mean_std_per_class,std_CaOx,std_CHP,std_UA,std_MAP,std_CYS,std_OTH
S222,0.09586883892328991,0.28738586731472965,0.25278699350621336,0.002464713481457157,0.008179855945955083,0.019509467684363367,0.004886135607020847
S223,0.11952485912693106,0.31530550486666337,0.2697465287820167,0.12157643551449702,0.008430513134379857,0.0003659347617510056,0.001724237702278457
S224,0.059150687686682184,0.17640263448790142,0.17724391205071174,0.0007013771042222039,8.280715161943918e-05,6.97812259276851e-05,0.0004036140997105539
S227,0.020989643594638452,0.06195245588532302,0.0625764099827027,0.00041029796716528943,1.239893128933671e-05,4.7150032174446024e-05,0.0009391487691759055
S228,0.08521881723242851,0.1978707886721349,0.1256701268644355,0.04844449055163957,0.02257563514844001,0.022941552104209527,0.09381031005371152
S229,0.0708323830920787,0.2005865817318529,0.1923652065840918,0.006971843357656044,0.013633372440960988,0.0001608112405466632,0.01127648319736387
S23,0.032509030744517865,0.09062005965957881,0.09297960758978052,0.006686610808277869,0.0013704494791329826,0.0006334287942623351,0.0027640281360746645
S231,0.043781490524583515,0.12259465025447566,0.09594950142830488,0.03900858844833938,2.3673921958378733e-05,5.9220227244126896e-05,0.005053308867178569
S232,0.13583581963563113,0.1837641417923533,0.2932438763191842,0.3110034462937635,0.00047617578740137236,0.0010164905774755616,0.025510787043608946
S233,0.04072515685582258,0.02676875947409294,0.09538581623093007,0.05019590856129563,0.049785746862946005,0.0045240356430775956,0.01769067436259322
S234,0.04939074071628067,0.14286401841532864,0.12980827293659797,0.005994999926164389,0.005576649136639784,0.0007916474277098489,0.011308856455243356
S235,0.06245410773647317,0.15189680102926845,0.035563614965742917,0.008568064449501873,0.1515791301581369,0.014650254382306108,0.012466781433882822
S237,0.11404012159681125,0.27807319746197867,0.18305398488074973,0.07246381410105557,0.11905934759994308,0.011868396773163778,0.019721988763976635
S238,0.04889301535615539,0.00963626830688292,0.12481324390612195,0.13248468906180066,0.006128234708681809,0.007792526379318807,0.012503129774126188
S239,0.1066366809251656,0.3144971809083921,0.30180745375049917,0.006518795635107671,0.007258648382648759,0.0017291465662309343,0.008008860308114877
S24,0.016298724213082063,0.04421658984181731,0.031226472749626123,0.020543610079607273,0.0005536148716980455,0.00012508030266299746,0.00112697743308065
S240,0.07426071320338512,0.2016266046088531,0.18640910452863485,0.022703819267986845,0.0027904106080983786,0.004692260768943471,0.027342079437794053
S241,0.12810272793974894,0.04794826002409084,0.26085638246721665,0.2756377220919812,0.0012846989959362396,0.130199479916587,0.052689824142681786
S242,0.015495223329711144,0.005017707050819321,0.03437937611855154,0.04622508568717218,0.00014574709036999398,7.092423844717513e-05,0.0071324997929066575
S243,0.005658958524948694,0.0042437054699875215,0.012640058572235307,0.016873783952237837,2.2576511778819493e-05,0.00015811610345768039,1.5510539995004003e-05
S244,0.00651468677832065,0.007418725511771876,0.010890067109606825,0.019263914133043493,8.68451264423846e-05,1.3818606118983575e-05,0.0014147501829403345
S245,0.07776687507019252,0.22720852962203644,0.1956133762737907,0.03235142085902454,0.00826924749594426,1.4175660754141185e-05,0.0031445005096050354
S246,0.025630124324346013,0.0671404288964602,0.06788289493412081,0.002303670568767623,0.00811294735099095,0.0036381360796525334,0.004702668116083981
S247,0.13064181175595727,0.3707778949056123,0.27751588936836846,0.09769900264543513,0.0008155056949973491,0.003034134478960836,0.03400844344236967
S248,0.04241513911494849,0.04862630514852108,0.07112110537968425,0.0892890717489511,0.008966037554349982,0.011112620107719672,0.02537569475046488
S249,0.02441502631483131,0.004758365889641226,0.047099048236026286,0.0061523947216386545,0.0340719118359666,0.003147250982587507,0.05126118622312761
S251,0.01589193596279221,0.0035210157335809566,0.039243212288660546,0.045141155647189644,0.004668428477951125,0.0019868180395136072,0.000790985589857383
S253,0.05295952202396346,0.04256896368444507,0.09765992915310508,0.022188430414937167,0.018330941693701742,0.13496846514136795,0.0020404020562237238
S254,0.13757948817659268,0.34566641946701016,0.36813588494409905,0.0731286225529399,0.0327291844168304,0.0013929388879586526,0.004423878790717973
S255,0.06474532389671249,0.19317538784267446,0.08364989028305428,0.08600194366215824,0.0040217362700130455,0.006023310798165589,0.015599674524209243
S256,0.09465472589258156,0.2490731748013681,0.06931743495699627,0.2288951377800085,0.00015699752913759998,0.0007842574720231814,0.01970135281595576
S258,0.07726713745716475,0.22672503052121912,0.2254143399251592,0.004924147052721244,0.00625017075853225,1.0995006084021147e-05,0.0002781414792726153
S259,0.11642685009160471,0.2618544079365226,0.07483553359999134,0.33606536415653243,0.00043647382909571276,0.01842427143999128,0.00694504958749492
S26,0.11662295947035566,0.32950963404945444,0.3135077474073191,0.013417134317137844,0.014080922220543298,0.014084463223024118,0.015137855604655038
S260,0.11913811349400727,0.10824289481978691,0.06923563050042472,0.17119317077369045,0.0018509321568847819,0.3557280290887481,0.008578023624508707
S261,0.058031196302094655,0.05262797070265434,0.06038655745700211,0.0724570937440396,0.0018492819593055455,0.15266916178417078,0.008197112165395546
S262,0.030557601528163007,0.08974214576911457,0.04853755523130279,0.029112607338912088,5.44999866672371e-06,0.0009108868467804242,0.015036963984201464
