stone_id,mean_std_per_class,std_CaOx,std_CaP,std_UA,std_MAP,std_CYS
S288,0.01169610072664413,0.022806600454068585,0.013150259925356185,0.004943693029700093,0.004554575538454728,0.013025374685641047
S29,0.023402847526261483,0.03641914625728632,0.04129588431378969,0.006958595751911087,0.010538190711426464,0.02180242059689385
S290,0.021498198744067488,0.044919579692238414,0.011677550635279933,0.020255795651518183,0.011591179083572541,0.01904688865772835
S291,0.024676189517679935,0.04032857372159449,0.010632898281937475,0.01639079333760992,0.004819746411005465,0.05120893583625233
S292,0.030252259088677895,0.03838103964242868,0.055785046786986606,0.01453389569277347,0.009229335261531335,0.033331978059669386
S293,0.05407959875382332,0.12973750902548256,0.059620205367219944,0.03397498612333929,0.019175535338060053,0.027889757915014787
S294,0.015097369463876928,0.032018983755331666,0.01029367932913981,0.01321976900958255,0.012351462282991367,0.007602952942339245
S295,0.018378160692091534,0.03318605491534439,0.012847177526414118,0.015148498916149387,0.012025127995089077,0.018683944107460694
S296,0.005596491050090699,0.009345143140578502,0.005758349678964002,0.004471088651523152,0.003017019864755323,0.005390853914632515
S297,0.008654944903765175,0.017377124567617353,0.0046603245538193415,0.005205841750807971,0.011771193320607594,0.0042602403259736155
S299,0.00702651153059073,0.007463207409356883,0.009028795412235564,0.00454108753723514,0.004119904696306719,0.009979562597819347
S3,0.021227030763933345,0.051671995765317294,0.02652689988385423,0.008947643377620489,0.008476591682026365,0.010512023110848354
S30,0.026022504730039357,0.03378976869809783,0.03632370743474184,0.019415604534292454,0.007152242792105419,0.03343120019095927
S303,0.027438816806719373,0.04607759559575133,0.038118577230020066,0.01440688535105181,0.012389038721935475,0.026201987134838192
S304,0.01793713744737284,0.0418324685435139,0.01660269880958827,0.013151340440961628,0.010143223689069458,0.007955955753730943
S305,0.003807384310370069,0.002962760644098069,0.0069013634848101415,0.0036762720734084724,0.002105486821911661,0.003391038527622001
S306,0.033018311570478215,0.06785579463702414,0.040176796967354635,0.019546794612238277,0.021278048625017424,0.016234123010756614
S307,0.029353560694283576,0.06744243519378652,0.025457065176577986,0.02271840705427192,0.014946659859824418,0.016203236186957036
S308,0.011905627592365523,0.02335398327354971,0.008863279016596618,0.015137091898498448,0.005061922102151,0.007111861671031837
S309,0.017139935151535408,0.02315622504682762,0.019636414928475312,0.01422730118389348,0.007165212536843649,0.02151452206163699
S31,0.0043995801325119755,0.0031479565608603967,0.008509420151218111,0.003489141449626745,0.0013549208615888618,0.0054964616392657595
S310,0.010093207512643764,0.022165346725911538,0.01949715787689982,0.005036153627531205,0.0018030075309566783,0.001964371801919588
S311,0.017988523158991056,0.04141999713881583,0.01360639168344519,0.010208166174937264,0.0097004467192066,0.015007614078550408
S312,0.010632445289822934,0.022970203194431726,0.013115241403754068,0.0034928018175227763,0.005168585385061417,0.00841539464834468
S313,0.007194427411188355,0.01622157609749692,0.010350864090545898,0.0015555505212354946,0.0026077487089728553,0.005236397637690602
S314,0.021623080023066933,0.049846830572468526,0.003930713471738698,0.02002464950174925,0.009636622002818111,0.02467658456656007
S315,0.01812654579997083,0.026986625995228247,0.03316688149912095,0.007315252427876287,0.006860803557440403,0.016303165520188276
S316,0.012247763769139193,0.028440913258515582,0.01787103103687492,0.0021266285134549216,0.004772547808819858,0.008027698228030683
S319,0.03455691988325989,0.06067036164491767,0.03323090667666925,0.018141636360801943,0.017301853043265713,0.04343984169064488
S32,0.021091467280551023,0.04651256425856204,0.035387904237254623,0.00582291299646857,0.002594452121953071,0.015139502788516803
S321,0.015149090628553264,0.028768411134407666,0.009929914676281905,0.015646016327998686,0.007707814408199143,0.01369329659587892
S322,0.019908293793073316,0.041254597014920104,0.028416689658662193,0.014528502054551428,0.008649978413279866,0.0066917018239529774
S323,0.032415261290005604,0.07604489225487766,0.007774042578744763,0.024275236710532045,0.013535512186378667,0.040446622719494875
